{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130018626945175, 'apogeeAltitude': 800.0505732166873, 'apogeeX': 1.012302690751081, 'apogeeY': 1.0094296189053116, 'impactTime': 46.5128232988329, 'impactX': 290.53070902694856, 'impactY': -102.99022537065368, 'impactVelocity': -17.738031891251136, 'initialStaticMargin': 2.9243203789361902, 'outOfRailStaticMargin': 2.9243203789361902, 'finalStaticMargin': 2.924320378943833, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.751491449727876, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4022994993041142, 'drogueInflatedVelocity': 18.17650463545513}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128841737316957, 'apogeeAltitude': 800.0505720426302, 'apogeeX': 1.0121821491578489, 'apogeeY': 1.0092973745373484, 'impactTime': 42.47686347603967, 'impactX': 272.4206474716602, 'impactY': -77.79178537711361, 'impactVelocity': -19.66207859109541, 'initialStaticMargin': 3.1368458375509825, 'outOfRailStaticMargin': 3.1368458375509825, 'finalStaticMargin': 3.136845837558205, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 21.44932916456557, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4457339832464804, 'drogueInflatedVelocity': 18.42534748589505}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10121190670590528, 'apogeeAltitude': 800.0505284309722, 'apogeeX': 1.0114049279109008, 'apogeeY': 1.0084703428061226, 'impactTime': 48.86660169437477, 'impactX': 301.95959301850417, 'impactY': -116.33900890411013, 'impactVelocity': -16.87822866633721, 'initialStaticMargin': 2.7930764631904763, 'outOfRailStaticMargin': 2.7930764631904763, 'finalStaticMargin': 2.7930764631971523, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 19.001266935709225, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.2205526039532042, 'drogueInflatedVelocity': 17.153685018454237}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134377463063744, 'apogeeAltitude': 800.050604374434, 'apogeeX': 1.0127682103430067, 'apogeeY': 1.0100169805558175, 'impactTime': 43.724112622954245, 'impactX': 267.8171799527961, 'impactY': -82.37498342311352, 'impactVelocity': -16.90313183525974, 'initialStaticMargin': 3.7414691571606298, 'outOfRailStaticMargin': 3.7414691571606298, 'finalStaticMargin': 3.7414691571681833, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 40.67481584191658, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.397564023695434, 'drogueInflatedVelocity': 40.67481584191658}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10122044659628429, 'apogeeAltitude': 800.0505210850947, 'apogeeX': 1.0114947178162845, 'apogeeY': 1.008578136382396, 'impactTime': 45.22120488270031, 'impactX': 279.3157562411947, 'impactY': -97.68082562692038, 'impactVelocity': -17.38423040945421, 'initialStaticMargin': 2.3774361169360603, 'outOfRailStaticMargin': 2.3774361169360603, 'finalStaticMargin': 2.377436116942526, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 28.42706109374602, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.9432829332880943, 'drogueInflatedVelocity': 28.42706109374602}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128500120672149, 'apogeeAltitude': 800.0505704562306, 'apogeeX': 1.0121602607121933, 'apogeeY': 1.0093259236182561, 'impactTime': 38.529515586605925, 'impactX': 241.801429313296, 'impactY': -56.93640010613721, 'impactVelocity': -18.874717257682025, 'initialStaticMargin': 3.210415403784301, 'outOfRailStaticMargin': 3.210415403784301, 'finalStaticMargin': 3.210415403791894, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 44.36003036241616, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.930923418179647, 'drogueInflatedVelocity': 44.36003036241616}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012635309370026, 'apogeeAltitude': 800.0505545144317, 'apogeeX': 1.0119445253219623, 'apogeeY': 1.0091059171871775, 'impactTime': 46.68126160347198, 'impactX': 294.50986315348825, 'impactY': -100.25826892127797, 'impactVelocity': -18.134421134039158, 'initialStaticMargin': 2.8943452667758867, 'outOfRailStaticMargin': 2.8943452667758867, 'finalStaticMargin': 2.8943452667834215, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.10754355386968, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.6751472483673122, 'drogueInflatedVelocity': 14.825402778109732}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126618478959042, 'apogeeAltitude': 800.0505632905606, 'apogeeX': 1.0119720916202626, 'apogeeY': 1.0091377424551575, 'impactTime': 46.533355564555535, 'impactX': 288.1057602144293, 'impactY': -104.68764608473411, 'impactVelocity': -17.32609599123096, 'initialStaticMargin': 3.311684372617377, 'outOfRailStaticMargin': 3.311684372617377, 'finalStaticMargin': 3.311684372624641, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.650069410583942, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.1052590749174183, 'drogueInflatedVelocity': 22.650069410583942}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126726129443132, 'apogeeAltitude': 800.0505620602523, 'apogeeX': 1.01197523676639, 'apogeeY': 1.0091095604508897, 'impactTime': 37.565477289231275, 'impactX': 245.2690897435698, 'impactY': -48.23757638454538, 'impactVelocity': -21.233783848191983, 'initialStaticMargin': 3.1139125589815055, 'outOfRailStaticMargin': 3.1139125589815055, 'finalStaticMargin': 3.113912558988404, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 30.599357766474853, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.1671574093155375, 'drogueInflatedVelocity': 30.599357766474853}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127592231378248, 'apogeeAltitude': 800.0505655788306, 'apogeeX': 1.0120655785001136, 'apogeeY': 1.0092152451736525, 'impactTime': 47.6031920491727, 'impactX': 291.3185996596311, 'impactY': -108.84265926129603, 'impactVelocity': -16.545044961242912, 'initialStaticMargin': 3.230381952187563, 'outOfRailStaticMargin': 3.230381952187563, 'finalStaticMargin': 3.230381952194595, 'numberOfEvents': 1, 'executionTime': 0.203125, 'maxVelocity': 27.297412183263614, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.7579170700060924, 'drogueInflatedVelocity': 27.297412183263614}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10121129164190287, 'apogeeAltitude': 800.0505143509952, 'apogeeX': 1.0113951759438424, 'apogeeY': 1.0084457441137662, 'impactTime': 42.02779891337118, 'impactX': 261.86222597884245, 'impactY': -75.08025941192315, 'impactVelocity': -18.051917638574384, 'initialStaticMargin': 2.2872442206912926, 'outOfRailStaticMargin': 2.2872442206912926, 'finalStaticMargin': 2.287244220697376, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 36.95406585336392, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.9749235991432763, 'drogueInflatedVelocity': 36.95406585336392}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10121430609422469, 'apogeeAltitude': 800.0505216197294, 'apogeeX': 1.0114165726128812, 'apogeeY': 1.008431201802333, 'impactTime': 50.20998439434431, 'impactX': 303.83636694621254, 'impactY': -125.90787795697122, 'impactVelocity': -15.759774478687, 'initialStaticMargin': 2.3634137942344475, 'outOfRailStaticMargin': 2.3634137942344475, 'finalStaticMargin': 2.3634137942411915, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 24.926410322153632, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.4554023492532884, 'drogueInflatedVelocity': 24.926410322153632}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10138158957664585, 'apogeeAltitude': 800.0506255106995, 'apogeeX': 1.0131524478899818, 'apogeeY': 1.0104262455787951, 'impactTime': 46.70078657686323, 'impactX': 285.16917137735106, 'impactY': -98.4103628494987, 'impactVelocity': -16.378249742780795, 'initialStaticMargin': 3.8968621899287035, 'outOfRailStaticMargin': 3.8968621899287035, 'finalStaticMargin': 3.896862189936894, 'numberOfEvents': 1, 'executionTime': 0.21875, 'maxVelocity': 34.19270838596893, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.5402899464145836, 'drogueInflatedVelocity': 34.19270838596893}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127048710257203, 'apogeeAltitude': 800.0505593856224, 'apogeeX': 1.012005747496585, 'apogeeY': 1.0091328761895104, 'impactTime': 42.86821064026692, 'impactX': 268.86031997681636, 'impactY': -81.81758781818236, 'impactVelocity': -18.387253832463994, 'initialStaticMargin': 2.944138703583436, 'outOfRailStaticMargin': 2.944138703583436, 'finalStaticMargin': 2.944138703590158, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 29.34155062032692, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.0287778034249393, 'drogueInflatedVelocity': 29.34155062032692}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127340891257804, 'apogeeAltitude': 800.0505614291651, 'apogeeX': 1.0120377448262314, 'apogeeY': 1.009176296372441, 'impactTime': 43.458598596882354, 'impactX': 271.25574746251607, 'impactY': -84.33984272618189, 'impactVelocity': -18.024687966152353, 'initialStaticMargin': 2.9741948377178344, 'outOfRailStaticMargin': 2.9741948377178344, 'finalStaticMargin': 2.974194837724467, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 30.358863116550012, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.1494464156342317, 'drogueInflatedVelocity': 30.358863116550012}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10121118293886973, 'apogeeAltitude': 800.0505214682016, 'apogeeX': 1.0114115918943267, 'apogeeY': 1.008534112089304, 'impactTime': 48.489779037447, 'impactX': 298.6314369091041, 'impactY': -115.58794778964526, 'impactVelocity': -16.801191096777448, 'initialStaticMargin': 2.60159635202281, 'outOfRailStaticMargin': 2.60159635202281, 'finalStaticMargin': 2.6015963520292407, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.51213702302259, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6228354290287563, 'drogueInflatedVelocity': 19.51213702302259}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128662763673955, 'apogeeAltitude': 800.0505717411488, 'apogeeX': 1.0121784948981598, 'apogeeY': 1.0093522485622652, 'impactTime': 43.92420408243918, 'impactX': 277.1359843515594, 'impactY': -88.99334840997705, 'impactVelocity': -18.642498038379358, 'initialStaticMargin': 3.1748029715731145, 'outOfRailStaticMargin': 3.1748029715731145, 'finalStaticMargin': 3.1748029715802986, 'numberOfEvents': 1, 'executionTime': 0.21875, 'maxVelocity': 20.957570525919778, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8496657619429975, 'drogueInflatedVelocity': 20.957570525919778}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10122796348116443, 'apogeeAltitude': 800.0505293294475, 'apogeeX': 1.0115618683263299, 'apogeeY': 1.0086123488140601, 'impactTime': 43.216013686338265, 'impactX': 270.1494495760272, 'impactY': -85.82647095146203, 'impactVelocity': -18.246189999403875, 'initialStaticMargin': 2.4860900977345133, 'outOfRailStaticMargin': 2.4860900977345133, 'finalStaticMargin': 2.486090097741085, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 28.85341141897521, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.9966093842195725, 'drogueInflatedVelocity': 28.85341141897521}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10139537372499689, 'apogeeAltitude': 800.0506268454371, 'apogeeX': 1.0132839371030384, 'apogeeY': 1.0105315976916838, 'impactTime': 42.00605448460674, 'impactX': 269.81904113003037, 'impactY': -75.20490239592318, 'impactVelocity': -19.813798969310326, 'initialStaticMargin': 3.4410518516490507, 'outOfRailStaticMargin': 3.4410518516490507, 'finalStaticMargin': 3.4410518516564523, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 21.585697086072976, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.5905487849235604, 'drogueInflatedVelocity': 19.33274291450674}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128006955633874, 'apogeeAltitude': 800.0505640278661, 'apogeeX': 1.0121008866774313, 'apogeeY': 1.0092251981858877, 'impactTime': 45.80117340558524, 'impactX': 283.37938264419364, 'impactY': -100.63225014338022, 'impactVelocity': -17.386430788165146, 'initialStaticMargin': 2.9355413364957514, 'outOfRailStaticMargin': 2.9355413364957514, 'finalStaticMargin': 2.9355413365035625, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 25.59875455653641, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.5366207658918234, 'drogueInflatedVelocity': 25.59875455653641}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10119713308627636, 'apogeeAltitude': 800.0505173105475, 'apogeeX': 1.0112581983029063, 'apogeeY': 1.0083277358316143, 'impactTime': 47.1607889151781, 'impactX': 289.9167028314202, 'impactY': -109.3217791069015, 'impactVelocity': -16.92153781619163, 'initialStaticMargin': 2.6463609843756535, 'outOfRailStaticMargin': 2.6463609843756535, 'finalStaticMargin': 2.6463609843826994, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 24.381043934811, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.3687788289879146, 'drogueInflatedVelocity': 24.381043934811}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128099711721403, 'apogeeAltitude': 800.0505689592858, 'apogeeX': 1.0121112667659693, 'apogeeY': 1.0092401366662407, 'impactTime': 42.89250741703525, 'impactX': 271.6176499423072, 'impactY': -83.55184875452588, 'impactVelocity': -18.99648078860447, 'initialStaticMargin': 3.158399321234277, 'outOfRailStaticMargin': 3.158399321234277, 'finalStaticMargin': 3.1583993212411268, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.525767338299794, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0902258389406443, 'drogueInflatedVelocity': 22.525767338299794}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012136856791902, 'apogeeAltitude': 800.0505281559474, 'apogeeX': 1.0114335492543634, 'apogeeY': 1.008543469472313, 'impactTime': 45.94099876285375, 'impactX': 292.3528925896301, 'impactY': -94.1425206288608, 'impactVelocity': -18.650228812790527, 'initialStaticMargin': 2.763682755133362, 'outOfRailStaticMargin': 2.763682755133362, 'finalStaticMargin': 2.7636827551401284, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 20.56582617472769, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.43884482895448024, 'drogueInflatedVelocity': 14.261587353318584}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013114411110903, 'apogeeAltitude': 800.0505820213714, 'apogeeX': 1.0124291788752182, 'apogeeY': 1.0096133993126974, 'impactTime': 44.09453067591006, 'impactX': 276.661687349066, 'impactY': -90.8473414969148, 'impactVelocity': -18.343225569001095, 'initialStaticMargin': 3.078035051675835, 'outOfRailStaticMargin': 3.078035051675835, 'finalStaticMargin': 3.078035051683272, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 23.272557872977558, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.1970532110051115, 'drogueInflatedVelocity': 23.272557872977558}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127359476057385, 'apogeeAltitude': 800.0505601994623, 'apogeeX': 1.0120260498338727, 'apogeeY': 1.0091089027555369, 'impactTime': 47.9128062895086, 'impactX': 300.07876427071807, 'impactY': -108.06629759347953, 'impactVelocity': -17.608323045260505, 'initialStaticMargin': 2.902056562623494, 'outOfRailStaticMargin': 2.902056562623494, 'finalStaticMargin': 2.9020565626304706, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 19.64860966033875, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.6521838744529365, 'drogueInflatedVelocity': 14.74620250877598}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124890813592909, 'apogeeAltitude': 800.0505458276994, 'apogeeX': 1.011795606027781, 'apogeeY': 1.0089459349100327, 'impactTime': 41.809858790976136, 'impactX': 266.0346370459018, 'impactY': -77.81148008388142, 'impactVelocity': -19.42627068775572, 'initialStaticMargin': 2.8457877491585815, 'outOfRailStaticMargin': 2.8457877491585815, 'finalStaticMargin': 2.845787749165511, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 23.78927868109012, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.2753257075403766, 'drogueInflatedVelocity': 23.78927868109012}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128179841309684, 'apogeeAltitude': 800.0505658225336, 'apogeeX': 1.012118284668229, 'apogeeY': 1.0092430499663598, 'impactTime': 43.11831790685992, 'impactX': 275.2644929272283, 'impactY': -81.95394000348693, 'impactVelocity': -19.32827426990794, 'initialStaticMargin': 2.979464120070477, 'outOfRailStaticMargin': 2.979464120070477, 'finalStaticMargin': 2.979464120077824, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 21.153677466706895, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4345839812680423, 'drogueInflatedVelocity': 18.36444140773797}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129681049087944, 'apogeeAltitude': 800.0505694879787, 'apogeeX': 1.0122625887452688, 'apogeeY': 1.0093634334906343, 'impactTime': 45.33751658640872, 'impactX': 283.35153767913323, 'impactY': -98.02826848567058, 'impactVelocity': -17.979379393629856, 'initialStaticMargin': 2.7658502914251906, 'outOfRailStaticMargin': 2.7658502914251906, 'finalStaticMargin': 2.7658502914324643, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.96210262135922, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8547363890780286, 'drogueInflatedVelocity': 20.96210262135922}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10123536429963954, 'apogeeAltitude': 800.05054437886, 'apogeeX': 1.0116568383479665, 'apogeeY': 1.008793512294629, 'impactTime': 43.6651775056375, 'impactX': 275.9960163510891, 'impactY': -87.55457798579192, 'impactVelocity': -18.778513442594342, 'initialStaticMargin': 3.13193513040844, 'outOfRailStaticMargin': 3.13193513040844, 'finalStaticMargin': 3.13193513041575, 'numberOfEvents': 1, 'executionTime': 0.203125, 'maxVelocity': 20.831085953675853, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8315997674850641, 'drogueInflatedVelocity': 20.831085953675853}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012995332052116, 'apogeeAltitude': 800.0505753934367, 'apogeeX': 1.0123044721025238, 'apogeeY': 1.0094655706196953, 'impactTime': 39.31608105797084, 'impactX': 255.46254602588596, 'impactY': -61.243823280393215, 'impactVelocity': -20.90872743188308, 'initialStaticMargin': 3.105746566394811, 'outOfRailStaticMargin': 3.105746566394811, 'finalStaticMargin': 3.1057465664016446, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 23.398035989558682, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.21709082937636, 'drogueInflatedVelocity': 23.398035989558682}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10125544945727549, 'apogeeAltitude': 800.0505506079885, 'apogeeX': 1.0118481251002096, 'apogeeY': 1.0089454671685494, 'impactTime': 49.01356708817499, 'impactX': 299.11252978684286, 'impactY': -119.06088843427405, 'impactVelocity': -16.304039798676435, 'initialStaticMargin': 2.80494595884893, 'outOfRailStaticMargin': 2.80494595884893, 'finalStaticMargin': 2.8049459588564853, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 23.329429539413912, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.21227398958542, 'drogueInflatedVelocity': 23.329429539413912}
